Linux 2.6.32-279.14.1.el6.x86_64 (compute-641-14.local) 	04/20/20 	_x86_64_	(32 CPU)

18:56:52     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest   %idle
18:56:56     all    4.36    0.00    0.34    0.03    0.00    0.02    0.00    0.00   95.25
18:56:56       0    0.51    0.00    1.77    0.00    0.00    0.00    0.00    0.00   97.73
18:56:56       1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:56:56       2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:56:56       3   29.00    0.00    1.50    0.00    0.00    0.00    0.00    0.00   69.50
18:56:56       4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:56:56       5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:56:56       6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:56:56       7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:56:56       8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:56:56       9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:56:56      10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:56:56      11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:56:56      12    0.00    0.00    0.25    0.00    0.00    0.00    0.00    0.00   99.75
18:56:56      13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:56:56      14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:56:56      15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:56:56      16    0.25    0.00    1.01    0.00    0.00    0.00    0.00    0.00   98.73
18:56:56      17    0.00    0.00    0.50    0.00    0.00    0.00    0.00    0.00   99.50
18:56:56      18    0.50    0.00    1.25    0.50    0.00    0.00    0.00    0.00   97.76
18:56:56      19    9.73    0.00    1.75    0.75    0.00    0.25    0.00    0.00   87.53
18:56:56      20    0.75    0.00    0.75    0.00    0.00    0.00    0.00    0.00   98.50
18:56:56      21    0.00    0.00    0.25    0.00    0.00    0.00    0.00    0.00   99.75
18:56:56      22    0.25    0.00    0.25    0.00    0.00    0.00    0.00    0.00   99.50
18:56:56      23    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:56:56      24   98.25    0.00    1.50    0.00    0.00    0.25    0.00    0.00    0.00
18:56:56      25    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:56:56      26    0.00    0.00    0.25    0.00    0.00    0.00    0.00    0.00   99.75
18:56:56      27    0.00    0.00    0.25    0.00    0.00    0.00    0.00    0.00   99.75
